"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"Tarbimine";"Tootmine";"Planeeritud tarbimine";"Planeeritud tootmine"
"1732377600";"23.11.2024 18:00";"1128";"790,3";"1007,5";"673,7"
"1732381200";"23.11.2024 19:00";"1109,8";"714,9";"1073,3";"675,6"
"1732384800";"23.11.2024 20:00";"1091,9";"703,5";"1070,4";"655,9"
"1732388400";"23.11.2024 21:00";"1060,7";"668,1";"1049,8";"614,5"
"1732392000";"23.11.2024 22:00";"1022,1";"654,3";"928,5";"623,5"
"1732395600";"23.11.2024 23:00";"973,7";"618,3";"913,9";"642,6"
"1732399200";"24.11.2024 00:00";"932,5";"625,3";"898,9";"613,1"
"1732402800";"24.11.2024 01:00";"920,7";"662,1";"891,9";"613,9"
"1732406400";"24.11.2024 02:00";"894,6";"665,5";"870,1";"626,3"
"1732410000";"24.11.2024 03:00";"912";"655,9";"863,1";"602,3"
"1732413600";"24.11.2024 04:00";"905,1";"596,2";"905,1";"603,9"
"1732417200";"24.11.2024 05:00";"900,8";"607,9";"862,8";"602,2"
"1732420800";"24.11.2024 06:00";"903,1";"675,5";"893,7";"610,9"
"1732424400";"24.11.2024 07:00";"964,4";"651,7";"995";"635,3"
"1732428000";"24.11.2024 08:00";"1001";"649,4";"974,3";"629,1"
"1732431600";"24.11.2024 09:00";"1150";"728,5";"1019,5";"648,9"
"1732435200";"24.11.2024 10:00";"1175,5";"731,8";"1039";"639,9"
"1732438800";"24.11.2024 11:00";"1154,4";"740,8";"1009,2";"670,3"
"1732442400";"24.11.2024 12:00";"1132,2";"710,9";"1016,5";"637,1"
"1732446000";"24.11.2024 13:00";"1116,3";"704,3";"1049,6";"646,6"
"1732449600";"24.11.2024 14:00";"1117,9";"622,2";"1122,2";"695,3"
"1732453200";"24.11.2024 15:00";"1107,4";"650,9";"1075,2";"631,1"
"1732456800";"24.11.2024 16:00";"1162,4";"646,3";"1146,6";"655,8"
"1732460400";"24.11.2024 17:00";"1153,9";"651,2";"1163,4";"709,3"
"1732464000";"24.11.2024 18:00";"1156,5";"759";"1105,4";"698,6"
"1732467600";"24.11.2024 19:00";"1156,6";"770,3";"1142,7";"757,9"
"1732471200";"24.11.2024 20:00";"1120,4";"795,2";"1073,3";"795,3"
"1732474800";"24.11.2024 21:00";"1059";"854,1";"1024,1";"802,7"
"1732478400";"24.11.2024 22:00";"1000,5";"886,4";"974,8";"842"
"1732482000";"24.11.2024 23:00";"962";"868,1";"947,5";"841,5"
"1732485600";"25.11.2024 00:00";"931,4";"826,3";"919,8";"844,1"
"1732489200";"25.11.2024 01:00";"909,2";"521,3";"944,3";"740,2"
"1732492800";"25.11.2024 02:00";"888,2";"454,4";"856,1";"650,2"
"1732496400";"25.11.2024 03:00";"874,5";"477,2";"850,7";"563,1"
"1732500000";"25.11.2024 04:00";"894,7";"443,1";"901,2";"568,6"
"1732503600";"25.11.2024 05:00";"904,6";"439,4";"955";"568,3"
"1732507200";"25.11.2024 06:00";"1023,3";"597,1";"975,6";"680,6"
"1732510800";"25.11.2024 07:00";"1144,4";"677,1";"1008,9";"708,1"
"1732514400";"25.11.2024 08:00";"1247,8";"699,4";"1178,3";"760,3"
"1732518000";"25.11.2024 09:00";"1295,2";"960,7";"1147,6";"712,7"
"1732521600";"25.11.2024 10:00";"1340,2";"928,6";"1406,8";"870,6"
"1732525200";"25.11.2024 11:00";"1338,1";"870,3";"1273,9";"903,7"
"1732528800";"25.11.2024 12:00";"1296,1";"822,3";"1244,2";"891,4"
"1732532400";"25.11.2024 13:00";"1251";"855,8";"1185,6";"848,8"
"1732536000";"25.11.2024 14:00";"1211,8";"850,1";"1205,8";"851,5"
"1732539600";"25.11.2024 15:00";"1243,7";"862,7";"1238,3";"828,1"
"1732543200";"25.11.2024 16:00";"1255,4";"863,7";"1259,7";"851,3"
"1732546800";"25.11.2024 17:00";"1231,5";"850,7";"1221,9";"851,6"
"1732550400";"25.11.2024 18:00";"1199,5";"853,1";"1192,3";"865,4"
"1732554000";"25.11.2024 19:00";"1162,7";"839,2";"1140,1";"849,5"
"1732557600";"25.11.2024 20:00";"1117,7";"830,5";"1092,8";"848,6"
"1732561200";"25.11.2024 21:00";"1065,5";"843,4";"1037,3";"844,5"
"1732564800";"25.11.2024 22:00";"999,1";"853,7";"962,9";"852,3"
"1732568400";"25.11.2024 23:00";"910,7";"816,9";"918,9";"831,1"
"1732572000";"26.11.2024 00:00";"856,2";"819";"905,1";"841,3"
"1732575600";"26.11.2024 01:00";"845,7";"779,5";"897,4";"819,4"
"1732579200";"26.11.2024 02:00";"822,5";"679,8";"876,5";"725,6"
"1732582800";"26.11.2024 03:00";"809,2";"742,1";"890";"765"
"1732586400";"26.11.2024 04:00";"814,9";"674,5";"903,7";"723,6"
"1732590000";"26.11.2024 05:00";"839,9";"733,5";"952,4";"764"
"1732593600";"26.11.2024 06:00";"961";"787,1";"1049,6";"818,9"
"1732597200";"26.11.2024 07:00";"1084,3";"856,1";"1149,3";"837,1"
"1732600800";"26.11.2024 08:00";"1158,8";"874,4";"1166,3";"859,5"
"1732604400";"26.11.2024 09:00";"1220";"888,7";"1200,2";"858,4"
"1732608000";"26.11.2024 10:00";"1213,5";"845,8";"1185,2";"835"
"1732611600";"26.11.2024 11:00";"1204,9";"799,1";"1198,1";"807,6"
"1732615200";"26.11.2024 12:00";"1184,1";"734,5";"1179";"753,4"
"1732618800";"26.11.2024 13:00";"1196,3";"663,4";"1185,7";"676,6"
"1732622400";"26.11.2024 14:00";"1167,2";"651,8";"1209,2";"660,9"
"1732626000";"26.11.2024 15:00";"1175,3";"638,7";"1196,6";"642,1"
"1732629600";"26.11.2024 16:00";"1162,9";"583,5";"1222,8";"649,7"
"1732633200";"26.11.2024 17:00";"1146,8";"532,7";"1202,2";"589"
"1732636800";"26.11.2024 18:00";"1120,7";"538,6";"1132,1";"561,1"
"1732640400";"26.11.2024 19:00";"1094,8";"554,7";"1111,3";"554,4"
"1732644000";"26.11.2024 20:00";"1059,9";"501,8";"1113,8";"530,4"
"1732647600";"26.11.2024 21:00";"1009,3";"489,5";"1063,6";"508,3"
"1732651200";"26.11.2024 22:00";"942,2";"435,1";"1000,3";"482,1"
"1732654800";"26.11.2024 23:00";"874,9";"443,5";"926,8";"449,8"
"1732658400";"27.11.2024 00:00";"848,1";"420,5";"918,1";"422"
"1732662000";"27.11.2024 01:00";"815,6";"401,4";"840,8";"395,1"
"1732665600";"27.11.2024 02:00";"808,5";"384,8";"833,1";"387,2"
"1732669200";"27.11.2024 03:00";"797,7";"401,7";"829,9";"393,7"
"1732672800";"27.11.2024 04:00";"798,7";"422,5";"839,7";"408,5"
"1732676400";"27.11.2024 05:00";"822,3";"425,9";"890,9";"441,2"
"1732680000";"27.11.2024 06:00";"917,1";"443,4";"1000,7";"513,4"
"1732683600";"27.11.2024 07:00";"1049";"470,7";"1102,4";"515,9"
"1732687200";"27.11.2024 08:00";"1137,9";"493";"1160,1";"527,1"
"1732690800";"27.11.2024 09:00";"1171,8";"549";"1190,5";"536,1"
"1732694400";"27.11.2024 10:00";"1164,9";"567,6";"1191,3";"542,9"
"1732698000";"27.11.2024 11:00";"1157,7";"562,2";"1190,6";"553,7"
"1732701600";"27.11.2024 12:00";"1142";"551,8";"1187,3";"528,6"
"1732705200";"27.11.2024 13:00";"1137,7";"503,3";"1187,6";"517,8"
"1732708800";"27.11.2024 14:00";"1125,6";"474,7";"1178,3";"500,8"
"1732712400";"27.11.2024 15:00";"1140,3";"486,1";"1165,3";"496,7"
"1732716000";"27.11.2024 16:00";"1155";"480,6";"1182,5";"488"
"1732719600";"27.11.2024 17:00";"1140,1";"457,8";"1187,6";"485,5"
"1732723200";"27.11.2024 18:00";"1128,4";"437,7";"1175,9";"483,4"
"1732726800";"27.11.2024 19:00";"1088,6";"459,6";"1127,9";"486,3"
"1732730400";"27.11.2024 20:00";"1057,5";"447,3";"1065";"474,8"
"1732734000";"27.11.2024 21:00";"1012";"426,7";"1028,9";"485,3"
"1732737600";"27.11.2024 22:00";"949,1";"450,6";"969,9";"488,3"
"1732741200";"27.11.2024 23:00";"888,4";"393,4";"902,5";"396,3"
"1732744800";"28.11.2024 00:00";"850,9";"382,9";"868,1";"395,5"
"1732748400";"28.11.2024 01:00";"813,7";"369,1";"821,3";"353,3"
"1732752000";"28.11.2024 02:00";"812,8";"356,3";"801,8";"338"
"1732755600";"28.11.2024 03:00";"813,9";"357,5";"821,6";"343,4"
"1732759200";"28.11.2024 04:00";"815,4";"352,2";"818,5";"341,2"
"1732762800";"28.11.2024 05:00";"839,1";"354,8";"867,3";"359,5"
"1732766400";"28.11.2024 06:00";"957,9";"352,5";"986,1";"363,6"
"1732770000";"28.11.2024 07:00";"1063,6";"391,8";"1094,6";"424,2"
"1732773600";"28.11.2024 08:00";"1141,9";"395,3";"1139";"427,1"
"1732777200";"28.11.2024 09:00";"1176,6";"416,8";"1141,6";"434,7"
"1732780800";"28.11.2024 10:00";"1171,9";"431,6";"1134,4";"444,2"
"1732784400";"28.11.2024 11:00";"1155,1";"437,1";"1148,1";"454,6"
"1732788000";"28.11.2024 12:00";"1124";"418,7";"1132,5";"435,6"
"1732791600";"28.11.2024 13:00";"1130,7";"386,9";"1160";"432"
"1732795200";"28.11.2024 14:00";"1129,3";"422,5";"1140,2";"423,9"
"1732798800";"28.11.2024 15:00";"1166,9";"398,6";"1197,1";"414,7"
"1732802400";"28.11.2024 16:00";"1172,6";"379";"1164,4";"392,5"
"1732806000";"28.11.2024 17:00";"1156,9";"395,1";"1158,9";"408,1"
"1732809600";"28.11.2024 18:00";"1123,9";"397,3";"1133,1";"395,7"
"1732813200";"28.11.2024 19:00";"1086,9";"386,7";"1101,3";"392,5"
"1732816800";"28.11.2024 20:00";"1064,6";"387,9";"1073,3";"400,3"
"1732820400";"28.11.2024 21:00";"1021";"399,5";"1000";"402,6"
"1732824000";"28.11.2024 22:00";"954,9";"410,1";"950,7";"403,5"
"1732827600";"28.11.2024 23:00";"878,7";"410,9";"895,4";"404,3"
"1732831200";"29.11.2024 00:00";"863,7";"380,8";"860,7";"329,6"
"1732834800";"29.11.2024 01:00";"805,4";"404,5";"857,6";"418"
"1732838400";"29.11.2024 02:00";"797,3";"435,5";"832,6";"384,9"
"1732842000";"29.11.2024 03:00";"783,5";"402,5";"845,4";"390,7"
"1732845600";"29.11.2024 04:00";"794,7";"370,2";"847,7";"394,2"
"1732849200";"29.11.2024 05:00";"829";"366,6";"854,2";"383,3"
"1732852800";"29.11.2024 06:00";"945";"372,2";"953,6";"380,1"
"1732856400";"29.11.2024 07:00";"1069,5";"417";"1087,8";"418,4"
"1732860000";"29.11.2024 08:00";"1155,5";"424";"1173,1";"419"
"1732863600";"29.11.2024 09:00";"1193,4";"447,6";"1200,1";"426,3"
"1732867200";"29.11.2024 10:00";"1176,3";"469,4";"1191,3";"455,4"
"1732870800";"29.11.2024 11:00";"1160";"484";"1193,8";"462,2"
"1732874400";"29.11.2024 12:00";"1139";"451,8";"1163";"460,5"
"1732878000";"29.11.2024 13:00";"1143,3";"460,9";"1168,6";"485,6"
"1732881600";"29.11.2024 14:00";"1136,8";"495,5";"1164,8";"496,6"
"1732885200";"29.11.2024 15:00";"1172,2";"530,8";"1156,7";"511,2"
"1732888800";"29.11.2024 16:00";"1173,2";"587,1";"1183,1";"553,3"
"1732892400";"29.11.2024 17:00";"1160,7";"615,3";"1164,2";"595,3"
"1732896000";"29.11.2024 18:00";"1145";"685,4";"1151,7";"638,5"
"1732899600";"29.11.2024 19:00";"1106,1";"643,8";"1153,8";"682,5"
"1732903200";"29.11.2024 20:00";"1072,3";"658,4";"1068,6";"649,3"
"1732906800";"29.11.2024 21:00";"1043,9";"634,3";"1036,1";"671"
"1732910400";"29.11.2024 22:00";"985,3";"662,4";"981,2";"608,6"
"1732914000";"29.11.2024 23:00";"929,4";"621,3";"921,4";"599,4"
"1732917600";"30.11.2024 00:00";"867,9";"607,8";"874,3";"602,8"
"1732921200";"30.11.2024 01:00";"841,4";"613";"866,3";"552,5"
"1732924800";"30.11.2024 02:00";"841,6";"572,1";"892,1";"555,9"
"1732928400";"30.11.2024 03:00";"830,4";"523,3";"851,9";"530,9"
"1732932000";"30.11.2024 04:00";"827,8";"512,5";"833,6";"491,9"
"1732935600";"30.11.2024 05:00";"835,9";"490,6";"852,2";"473,5"
"1732939200";"30.11.2024 06:00";"852,5";"501,3";"886,5";"466,7"
"1732942800";"30.11.2024 07:00";"872,2";"520,7";"919,5";"547,6"
"1732946400";"30.11.2024 08:00";"925";"512,2";"945,9";"508,6"
"1732950000";"30.11.2024 09:00";"992,8";"547,5";"970,5";"515,2"
"1732953600";"30.11.2024 10:00";"1016,8";"593";"999,3";"553,5"
"1732957200";"30.11.2024 11:00";"1016,1";"595,6";"1002,8";"598,1"
"1732960800";"30.11.2024 12:00";"1005";"625,7";"988,8";"626,2"
"1732964400";"30.11.2024 13:00";"1015,1";"651,7";"1041,4";"652,2"
"1732968000";"30.11.2024 14:00";"1027,3";"728,2";"1032,8";"678,8"
"1732971600";"30.11.2024 15:00";"1049,5";"798,1";"1060,1";"754,2"
"1732975200";"30.11.2024 16:00";"1068,8";"856,9";"1073,1";"845,3"
"1732978800";"30.11.2024 17:00";"1076,2";"886,2";"1098,4";"868,5"
"1732982400";"30.11.2024 18:00";"1069,3";"883,3";"1083,6";"888"
"1732986000";"30.11.2024 19:00";"1050,9";"910,3";"1057,9";"884,5"
"1732989600";"30.11.2024 20:00";"1012,3";"935,3";"1028,8";"899,6"
"1732993200";"30.11.2024 21:00";"982,6";"909,5";"1008,4";"880,5"
"1732996800";"30.11.2024 22:00";"931,7";"868,4";"978";"853,9"
"1733000400";"30.11.2024 23:00";"876,2";"863,9";"917,7";"826,4"
"1733004000";"01.12.2024 00:00";"853,2";"820,7";"923,3";"866,5"
"1733007600";"01.12.2024 01:00";"828,5";"797,5";"875,4";"845"
"1733011200";"01.12.2024 02:00";"810,8";"769,2";"844,2";"809,8"
"1733014800";"01.12.2024 03:00";"792,2";"764";"833,9";"797,2"
"1733018400";"01.12.2024 04:00";"784,4";"737,5";"833,6";"794,3"
"1733022000";"01.12.2024 05:00";"784,3";"712,9";"816,8";"751"
"1733025600";"01.12.2024 06:00";"812,8";"719,3";"845";"736,5"
"1733029200";"01.12.2024 07:00";"850,3";"734,8";"894,8";"741,8"
"1733032800";"01.12.2024 08:00";"904,2";"729,2";"947,7";"751,2"
"1733036400";"01.12.2024 09:00";"976,8";"778,4";"1032,3";"778,1"
"1733040000";"01.12.2024 10:00";"1020,4";"767,4";"1051,1";"772,2"
"1733043600";"01.12.2024 11:00";"1027,5";"723,5";"1031,2";"770"
"1733047200";"01.12.2024 12:00";"1020,4";"683,9";"1040,5";"750,5"
"1733050800";"01.12.2024 13:00";"1010,1";"603,1";"1004,7";"651"
"1733054400";"01.12.2024 14:00";"1005,3";"597,6";"1013,8";"633,9"
"1733058000";"01.12.2024 15:00";"1029,5";"604,3";"1028,5";"646,8"
"1733061600";"01.12.2024 16:00";"1057,5";"659,2";"1088,6";"711,2"
"1733065200";"01.12.2024 17:00";"1037,6";"653,9";"1068,4";"660,8"
"1733068800";"01.12.2024 18:00";"1047,1";"627,5";"1061,2";"656,5"
"1733072400";"01.12.2024 19:00";"1046";"677,3";"1066,9";"666,1"
"1733076000";"01.12.2024 20:00";"1022,9";"656,8";"1033,1";"672,5"
"1733079600";"01.12.2024 21:00";"987,5";"637,8";"997,9";"668,7"
"1733083200";"01.12.2024 22:00";"939,3";"652";"923,7";"622,4"
"1733086800";"01.12.2024 23:00";"873,4";"635,3";"913,7";"680,6"
"1733090400";"02.12.2024 00:00";"851";"661,6";"854,5";"662,1"
"1733094000";"02.12.2024 01:00";"817,3";"609,1";"864";"625"
"1733097600";"02.12.2024 02:00";"796,7";"591,4";"823,5";"629,2"
"1733101200";"02.12.2024 03:00";"793,1";"630,6";"820,2";"623"
"1733104800";"02.12.2024 04:00";"804,7";"650";"831,8";"644,9"
"1733108400";"02.12.2024 05:00";"849,1";"651,9";"873,9";"655,2"
"1733112000";"02.12.2024 06:00";"954,3";"738,4";"980,2";"723,3"
"1733115600";"02.12.2024 07:00";"1095";"803,9";"1140,1";"850,9"
"1733119200";"02.12.2024 08:00";"1158,9";"847,8";"1208,8";"914,1"
"1733122800";"02.12.2024 09:00";"1204,5";"925,3";"1205,2";"906,5"
"1733126400";"02.12.2024 10:00";"1235,6";"899,8";"1218,8";"884,7"
"1733130000";"02.12.2024 11:00";"1219";"890,6";"1186,2";"889,3"
"1733133600";"02.12.2024 12:00";"1208,2";"820,8";"1173,8";"810"
"1733137200";"02.12.2024 13:00";"1208,7";"843,2";"1216,9";"869,2"
"1733140800";"02.12.2024 14:00";"1185,7";"822,1";"1182,1";"821,1"
"1733144400";"02.12.2024 15:00";"1203,5";"881,9";"1187,6";"872,2"
"1733148000";"02.12.2024 16:00";"1204,8";"927,7";"1210,9";"877,5"
"1733151600";"02.12.2024 17:00";"1179,1";"878,6";"1169,4";"908,6"
"1733155200";"02.12.2024 18:00";"1162,4";"913,2";"1158,5";"932,6"
"1733158800";"02.12.2024 19:00";"1149,7";"895,9";"1136,7";"931,7"
"1733162400";"02.12.2024 20:00";"1119,9";"866";"1090,6";"887,7"
"1733166000";"02.12.2024 21:00";"1066,4";"843,7";"1034,7";"850,2"
"1733169600";"02.12.2024 22:00";"1004,1";"766,2";"978,4";"767,9"
"1733173200";"02.12.2024 23:00";"924,9";"735,7";"913,2";"747,6"
"1733176800";"03.12.2024 00:00";"880,7";"721,6";"875";"697,6"
"1733180400";"03.12.2024 01:00";"852,6";"718,6";"849,9";"667,8"
"1733184000";"03.12.2024 02:00";"819,2";"721,2";"852,6";"713,5"
"1733187600";"03.12.2024 03:00";"826,4";"740,8";"854,9";"755,4"
"1733191200";"03.12.2024 04:00";"822,8";"742,1";"851,2";"779"
"1733194800";"03.12.2024 05:00";"833,6";"766,8";"883,2";"783,2"
"1733198400";"03.12.2024 06:00";"948,1";"818,5";"1004,7";"880,2"
"1733202000";"03.12.2024 07:00";"1062,7";"882,6";"1103,9";"916,2"
"1733205600";"03.12.2024 08:00";"1148";"931,9";"1164,7";"1015,1"
"1733209200";"03.12.2024 09:00";"1183,4";"926,6";"1207,9";"1011,1"
"1733212800";"03.12.2024 10:00";"1201,6";"959,4";"1240,9";"1002,9"
"1733216400";"03.12.2024 11:00";"1203,4";"945,8";"1220,1";"1008,6"
"1733220000";"03.12.2024 12:00";"1196,4";"933,3";"1200,7";"977"
"1733223600";"03.12.2024 13:00";"1225,8";"905,8";"1224,3";"931"
"1733227200";"03.12.2024 14:00";"1220,6";"909,5";"1242,8";"936,2"
"1733230800";"03.12.2024 15:00";"1244,5";"856,9";"1235,4";"931,4"
"1733234400";"03.12.2024 16:00";"1252,6";"838";"1261,7";"900,5"
"1733238000";"03.12.2024 17:00";"1231,2";"802,1";"1266,1";"851,6"
"1733241600";"03.12.2024 18:00";"1198,7";"825,5";"1283,4";"922,7"
"1733245200";"03.12.2024 19:00";"1169,8";"843,7";"1210,9";"875,6"
"1733248800";"03.12.2024 20:00";"1142,4";"862,3";"1215";"900,9"
"1733252400";"03.12.2024 21:00";"1098,7";"823,3";"1178,6";"941,2"
"1733256000";"03.12.2024 22:00";"1032,9";"705,4";"1074,3";"805,3"
"1733259600";"03.12.2024 23:00";"971,7";"728";"923,8";"739,4"
"1733263200";"04.12.2024 00:00";"938,8";"544,4";"931,7";"573,7"
"1733266800";"04.12.2024 01:00";"936,2";"591,7";"892,6";"543,2"
"1733270400";"04.12.2024 02:00";"925,2";"572,2";"906,8";"543,9"
"1733274000";"04.12.2024 03:00";"930,4";"543,5";"904";"558,5"
"1733277600";"04.12.2024 04:00";"932,6";"557";"886,8";"535,5"
"1733281200";"04.12.2024 05:00";"962,7";"528,1";"938,7";"551"
"1733284800";"04.12.2024 06:00";"1074,9";"621,3";"1042,3";"699,1"
"1733288400";"04.12.2024 07:00";"1185,9";"855,3";"1093,3";"944,6"
"1733292000";"04.12.2024 08:00";"1264,3";"909,2";"1228,1";"969,4"
"1733295600";"04.12.2024 09:00";"1315,7";"988,1";"1234,4";"994,6"
"1733299200";"04.12.2024 10:00";"1342";"1092";"1250,6";"1029,8"
"1733302800";"04.12.2024 11:00";"1300,8";"1121,9";"1261,3";"1051,3"
"1733306400";"04.12.2024 12:00";"1221,6";"1048";"1262,1";"1057,9"
"1733310000";"04.12.2024 13:00";"1205,4";"967,4";"1214,5";"1028"
"1733313600";"04.12.2024 14:00";"1222,5";"924,4";"1247,4";"979,5"
"1733317200";"04.12.2024 15:00";"1280,4";"950,5";"1273,2";"949,6"
"1733320800";"04.12.2024 16:00";"1308";"994,7";"1302,5";"958,5"
"1733324400";"04.12.2024 17:00";"1300,5";"1016,4";"1307,5";"993,4"
"1733328000";"04.12.2024 18:00";"1273,5";"1015,7";"1306,4";"1020,2"
"1733331600";"04.12.2024 19:00";"1242,1";"1052,1";"1205,8";"953,8"
"1733335200";"04.12.2024 20:00";"1213,6";"1016";"1193,7";"912,7"
"1733338800";"04.12.2024 21:00";"1191,2";"823,7";"1189,9";"782,4"
"1733342400";"04.12.2024 22:00";"1139,8";"708,1";"1150,6";"709,9"
"1733346000";"04.12.2024 23:00";"1067,8";"651,7";"1042,2";"618,2"
"1733349600";"05.12.2024 00:00";"1019,6";"589,2";"978,4";"543,3"
"1733353200";"05.12.2024 01:00";"983,5";"560,7";"982,1";"530,6"
"1733356800";"05.12.2024 02:00";"977,2";"536,6";"999,6";"535,3"
"1733360400";"05.12.2024 03:00";"983,9";"519,9";"1013,7";"530,7"
"1733364000";"05.12.2024 04:00";"994,8";"512,3";"987,7";"502,8"
"1733367600";"05.12.2024 05:00";"1025,1";"485,7";"995,7";"505"
"1733371200";"05.12.2024 06:00";"1098,5";"623,8";"1116,8";"639,6"
"1733374800";"05.12.2024 07:00";"1235,9";"687,8";"1232,8";"719,8"
"1733378400";"05.12.2024 08:00";"1322,8";"703,9";"1285,2";"712,8"
"1733382000";"05.12.2024 09:00";"1360,6";"705,7";"1328,1";"729,5"
"1733385600";"05.12.2024 10:00";"1400,2";"745";"1310,2";"693,7"
"1733389200";"05.12.2024 11:00";"1387,7";"734,2";"1301,4";"753"
"1733392800";"05.12.2024 12:00";"1355,4";"732,5";"1316,3";"712,8"
"1733396400";"05.12.2024 13:00";"1347,2";"547,4";"1342";"711,8"
"1733400000";"05.12.2024 14:00";"1322,5";"438,7";"1113,1";"492,3"
"1733403600";"05.12.2024 15:00";"1331,1";"488,6";"1133,7";"496"
"1733407200";"05.12.2024 16:00";"1333,6";"507,1";"1190,7";"552"
"1733410800";"05.12.2024 17:00";"1310,3";"511";"1195,6";"572"
"1733414400";"05.12.2024 18:00";"1286,3";"512,6";"1177,4";"586,1"
"1733418000";"05.12.2024 19:00";"1265,6";"635";"1186,8";"584,7"
"1733421600";"05.12.2024 20:00";"1240,1";"708,7";"1241,6";"693,4"
"1733425200";"05.12.2024 21:00";"1202,7";"694,3";"1236,5";"674,1"
"1733428800";"05.12.2024 22:00";"1153,6";"672,4";"1140,9";"618,3"
"1733432400";"05.12.2024 23:00";"1071,4";"639,9";"1080";"621,9"
"1733436000";"06.12.2024 00:00";"1017,9";"625,5";"1033,3";"608,6"
"1733439600";"06.12.2024 01:00";"972,2";"581,8";"991,9";"569,6"
"1733443200";"06.12.2024 02:00";"948,1";"579,8";"978,1";"565,1"
"1733446800";"06.12.2024 03:00";"951,4";"543,8";"966,7";"526"
"1733450400";"06.12.2024 04:00";"959";"529,9";"958,1";"553,2"
"1733454000";"06.12.2024 05:00";"963,4";"537,4";"975,4";"554,5"
"1733457600";"06.12.2024 06:00";"1077,4";"595,7";"1110,7";"612,9"
"1733461200";"06.12.2024 07:00";"1185,2";"696,6";"1231,7";"714,9"
"1733464800";"06.12.2024 08:00";"1289,3";"734,5";"1308,5";"794,4"
"1733468400";"06.12.2024 09:00";"1316,9";"790,6";"1334,1";"857,1"
"1733472000";"06.12.2024 10:00";"1334,1";"822,7";"1302,3";"841,7"
"1733475600";"06.12.2024 11:00";"1326,9";"805,5";"1327,8";"844,4"
"1733479200";"06.12.2024 12:00";"1319,5";"794,6";"1302,2";"826,5"
"1733482800";"06.12.2024 13:00";"1324,7";"760";"1386,8";"823,6"
"1733486400";"06.12.2024 14:00";"1297";"746";"1336,2";"787,6"
"1733490000";"06.12.2024 15:00";"1297,6";"721,5";"1350";"780,3"
"1733493600";"06.12.2024 16:00";"1290,8";"719,3";"1363,3";"790,4"
"1733497200";"06.12.2024 17:00";"1282";"667";"1341,9";"742,1"
"1733500800";"06.12.2024 18:00";"1244,1";"642,4";"1322,8";"685,6"
"1733504400";"06.12.2024 19:00";"1208,3";"670,8";"1268,9";"699,5"
"1733508000";"06.12.2024 20:00";"1166,4";"674,4";"1262,7";"730,7"
"1733511600";"06.12.2024 21:00";"1148,9";"674,6";"1209,9";"714,4"
"1733515200";"06.12.2024 22:00";"1084,1";"659,4";"1164,4";"711"
"1733518800";"06.12.2024 23:00";"1025,6";"580,5";"1098,4";"622,5"
"1733522400";"07.12.2024 00:00";"994,2";"552,1";"1033,7";"605,6"
"1733526000";"07.12.2024 01:00";"917,1";"675,3";"956,3";"680,3"
"1733529600";"07.12.2024 02:00";"894,1";"591,9";"958,9";"640,9"
"1733533200";"07.12.2024 03:00";"893,7";"517";"959,4";"528,6"
"1733536800";"07.12.2024 04:00";"878,7";"490,1";"961,4";"466,2"
"1733540400";"07.12.2024 05:00";"889,9";"536,3";"937,6";"591,6"
"1733544000";"07.12.2024 06:00";"951,4";"558,1";"1020,6";"576,3"
"1733547600";"07.12.2024 07:00";"988,1";"574,9";"1018,9";"647,3"
"1733551200";"07.12.2024 08:00";"1064,5";"563,8";"1073,5";"569"
"1733554800";"07.12.2024 09:00";"1092,5";"700,2";"1124,9";"681,9"
"1733558400";"07.12.2024 10:00";"1135,1";"709,1";"1139,9";"724,6"
"1733562000";"07.12.2024 11:00";"1154,9";"692,1";"1152,3";"673,1"
"1733565600";"07.12.2024 12:00";"1160,4";"678,5";"1171,9";"690,9"
"1733569200";"07.12.2024 13:00";"1141,2";"677,3";"1141,3";"688,3"
"1733572800";"07.12.2024 14:00";"1115,7";"664,7";"1189,2";"676,2"
"1733576400";"07.12.2024 15:00";"1149,8";"659,3";"1210,2";"659,4"
"1733580000";"07.12.2024 16:00";"1169,6";"667,5";"1269";"688,6"
"1733583600";"07.12.2024 17:00";"1157,8";"655";"1252";"713,1"
"1733587200";"07.12.2024 18:00";"1152,7";"630";"1247,8";"702,6"
"1733590800";"07.12.2024 19:00";"1122,9";"642,3";"1182,8";"708,4"
"1733594400";"07.12.2024 20:00";"1098,7";"587";"1133,6";"663,7"
"1733598000";"07.12.2024 21:00";"1063,1";"557,8";"1112,1";"579,3"
"1733601600";"07.12.2024 22:00";"1008,6";"572,7";"1067,8";"623,9"
"1733605200";"07.12.2024 23:00";"955,1";"445,4";"1043,3";"496,6"
"1733608800";"08.12.2024 00:00";"916,7";"422,3";"985,9";"499,5"
"1733612400";"08.12.2024 01:00";"882,3";"506,4";"977,6";"574,2"
"1733616000";"08.12.2024 02:00";"864,6";"506,7";"941,2";"550"
