datetime_hour;Tarbimine;elering_forecast;consumption_hourly;viga;viga_protsent;viga_vs_elering_forecast;viga_vs_elering_forecast_protsent;viga_actual_vs_elering_forecast;viga_actual_vs_elering_forecast_protsent;Ajatempel (UTC)
2025-09-21 15:00:00;848.4;833.825;752.7699232270696;-95.63007677293035;-11.271814801146906;-81.05507677293042;-9.72087389715233;14.574999999999932;1.7479686984678957;1758466800
2025-09-21 16:00:00;901.0;850.85;772.4760823341032;-128.52391766589676;-14.264585756481328;-78.37391766589678;-9.211249652217992;50.14999999999998;5.894105894105892;1758470400
2025-09-21 17:00:00;920.7;891.325;770.8841827964327;-149.81581720356735;-16.271947127573295;-120.44081720356735;-13.512559078177695;29.375;3.295655344571284;1758474000
2025-09-21 18:00:00;862.9;876.275;774.9339041595119;-87.96609584048804;-10.19423987026168;-101.34109584048804;-11.564987685428436;-13.375;-1.526347322472968;1758477600
2025-09-21 19:00:00;793.9;785.375;739.8181156739194;-54.081884326080626;-6.812178401068223;-45.55688432608065;-5.800653741980666;8.524999999999977;1.0854687251313038;1758481200
2025-09-21 20:00:00;738.2;725.35;684.1995557616877;-54.0004442383123;-7.315150939896004;-41.150444238312275;-5.67318456446023;12.850000000000023;1.7715585579375506;1758484800
2025-09-21 21:00:00;717.1;703.275;659.6439749358033;-57.45602506419675;-8.012275144916574;-43.631025064196706;-6.203977827193731;13.825000000000045;1.96580285094736;1758488400
2025-09-21 22:00:00;679.0;675.375;627.3162819284474;-51.68371807155256;-7.611740511274309;-48.05871807155256;-7.11585683087952;3.625;0.5367388487877105;1758492000
2025-09-21 23:00:00;652.3;692.15;617.0345626091008;-35.26543739089914;-5.406321844381288;-75.11543739089916;-10.852479576811264;-39.85000000000002;-5.757422524019363;1758495600
2025-09-22 00:00:00;653.0;677.2;612.7542462225393;-40.24575377746066;-6.163208848003165;-64.44575377746071;-9.516502329808137;-24.200000000000045;-3.573538098050804;1758499200
2025-09-22 01:00:00;664.1;686.225;617.4731428851294;-46.62685711487063;-7.021059646871048;-68.75185711487063;-10.018850539527214;-22.125;-3.2241611716273817;1758502800
2025-09-22 02:00:00;696.1;723.875;642.1838667668798;-53.91613323312026;-7.745458013664741;-81.69113323312024;-11.285254116127817;-27.774999999999977;-3.836988430322912;1758506400
2025-09-22 03:00:00;788.7;777.2;728.1995541761182;-60.50044582388182;-7.670907293505999;-49.00044582388182;-6.3047408419817055;11.5;1.4796706124549666;1758510000
2025-09-22 04:00:00;973.7;908.925;840.8272084130939;-132.87279158690615;-13.646173522327837;-68.09779158690606;-7.492124387260342;64.77500000000009;7.126550595483686;1758513600
2025-09-22 05:00:00;1057.0;985.15;923.0066475142338;-133.9933524857662;-12.676759932428212;-62.14335248576617;-6.308009184973473;71.85000000000002;7.293305587981528;1758517200
2025-09-22 06:00:00;1055.4;984.275;969.0299856362916;-86.37001436370849;-8.183628421802965;-15.245014363708378;-1.5488572160939147;71.12500000000011;7.226130908536751;1758520800
2025-09-22 07:00:00;1123.5;992.375;976.0755862421234;-147.42441375787655;-13.121888184946734;-16.29941375787655;-1.642465172729719;131.125;13.213251039173699;1758524400
2025-09-22 08:00:00;1103.2;1022.025;966.9637904748042;-136.23620952519582;-12.349185054858212;-55.06120952519575;-5.387462099772095;81.17500000000007;7.942565005748399;1758528000
2025-09-22 09:00:00;1066.3;1044.85;974.5719344657816;-91.72806553421833;-8.602463240571916;-70.27806553421829;-6.726139209859625;21.450000000000045;2.05292625735752;1758531600
2025-09-22 10:00:00;1099.3;1023.25;974.2019019085784;-125.09809809142155;-11.379796060349454;-49.04809809142159;-4.793364093957645;76.04999999999995;7.4322013193256735;1758535200
2025-09-22 11:00:00;1068.7;969.325;958.4288427982292;-110.27115720177085;-10.318251820133886;-10.896157201770848;-1.1240974081727848;99.375;10.251979470249916;1758538800
2025-09-22 12:00:00;971.3;972.9;928.0642770831072;-43.23572291689277;-4.451325328620691;-44.83572291689279;-4.608461601078507;-1.6000000000000227;-0.1644567787028495;1758542400
2025-09-22 13:00:00;817.9;955.325;883.4985300945538;65.59853009455378;8.02036069135026;-71.82646990544629;-7.51853766052875;-137.42500000000007;-14.385156883783013;1758546000
2025-09-22 14:00:00;844.0;971.725;859.2008668816588;15.20086688165884;1.801050578395597;-112.52413311834118;-11.57983309252527;-127.72500000000002;-13.144150865728474;1758549600
2025-09-22 15:00:00;893.7;923.375;865.0148759549106;-28.685124045089424;-3.2097039325376997;-58.36012404508938;-6.320305839457358;-29.674999999999955;-3.213753891972379;1758553200
2025-09-22 16:00:00;928.6;901.55;868.0625138022175;-60.53748619778253;-6.519220999115069;-33.48748619778246;-3.7144347177397217;27.050000000000068;3.0003882202872907;1758556800
2025-09-22 17:00:00;928.7;910.95;848.9213772911859;-79.77862270881417;-8.590354550319173;-62.02862270881417;-6.809223635634685;17.75;1.9485152862396398;1758560400
2025-09-22 18:00:00;890.1;856.95;837.6776392904701;-52.422360709529926;-5.8894911481327865;-19.27236070952995;-2.2489480961001163;33.14999999999998;3.8683703833362477;1758564000
2025-09-22 19:00:00;838.8;814.475;800.2201574575661;-38.57984254243388;-4.599408982169037;-14.254842542433948;-1.750187856279683;24.324999999999932;2.986586451395062;1758567600
2025-09-22 20:00:00;763.1;753.35;734.1582351671743;-28.941764832825697;-3.7926569037905513;-19.191764832825697;-2.547523041458246;9.75;1.2942191544434858;1758571200
2025-09-22 21:00:00;712.5;744.95;735.8204851044494;23.320485104449403;3.2730505409753547;-9.129514895550642;-1.225520490710872;-32.450000000000045;-4.355997046781669;1758574800
2025-09-22 22:00:00;706.1;693.775;701.030574740052;-5.069425259948048;-0.7179472114357808;7.255574740051998;1.0458109242985114;12.325000000000045;1.7765125581060208;1758578400
2025-09-22 23:00:00;671.1;672.65;679.6519693952586;8.551969395258538;1.2743211734851048;7.001969395258584;1.0409528573936793;-1.5499999999999545;-0.23043187393145834;1758582000
2025-09-23 00:00:00;661.2;671.55;672.9703270272572;11.770327027257167;1.7801462533661776;1.4203270272572581;0.21149981792230782;-10.349999999999909;-1.5412106321197097;1758585600
2025-09-23 01:00:00;660.7;660.35;678.1625436602318;17.462543660231745;2.643036727748107;17.812543660231768;2.6974397910550114;0.35000000000002274;0.05300219580525823;1758589200
2025-09-23 02:00:00;706.5;703.5;710.4775577021479;3.9775577021479194;0.5629947207569596;6.977557702147919;0.9918347835320426;3.0;0.42643923240938164;1758592800
2025-09-23 03:00:00;802.9;793.15;810.2349264578994;7.334926457899428;0.9135541733590021;17.084926457899428;2.154059945520952;9.75;1.2292756729496312;1758596400
2025-09-23 04:00:00;975.4;945.725;937.1509411863278;-38.24905881367215;-3.9213716233004052;-8.574058813672195;-0.9066122618807999;29.674999999999955;3.1378043300113623;1758600000
2025-09-23 05:00:00;1021.0;992.9;1023.6202518811444;2.6202518811444406;0.256635835567526;30.720251881144463;3.0939925351137543;28.100000000000023;2.830093665021656;1758603600
2025-09-23 06:00:00;933.5;1029.275;1041.8319214647058;108.33192146470583;11.60491927849018;12.556921464705738;1.219977310699836;-95.77500000000009;-9.305093390979096;1758607200
2025-09-23 07:00:00;877.9;980.525;1034.115729763961;156.21572976396112;17.794251026763995;53.59072976396112;5.465513858796167;-102.625;-10.466331812039469;1758610800
2025-09-23 08:00:00;854.7;980.425;1043.5768649877805;188.87686498778044;22.09861530218561;63.15186498778053;6.441274446059671;-125.72499999999991;-12.823520412066188;1758614400
2025-09-23 09:00:00;864.3;979.1;1051.1819333337894;186.88193333378945;21.62234563621306;72.08193333378938;7.362060395647981;-114.80000000000007;-11.725053620672053;1758618000
2025-09-23 10:00:00;908.5;957.125;1068.2609379766482;159.76093797664817;17.58513351421554;111.13593797664817;11.611434031777266;-48.625;-5.080318662661617;1758621600
2025-09-23 11:00:00;876.6;946.9;1037.9956751035677;161.39567510356767;18.411553171750818;91.09567510356771;9.620411353212347;-70.29999999999995;-7.424226423064733;1758625200
2025-09-23 12:00:00;931.1;946.225;975.8456014865934;44.74560148659339;4.805670871720909;29.620601486593387;3.1303972613906192;-15.125;-1.5984570266057228;1758628800
2025-09-23 13:00:00;939.3;930.55;922.0602971091508;-17.239702890849117;-1.8353777164749407;-8.489702890849117;-0.9123317275642487;8.75;0.9403041212186342;1758632400
2025-09-23 14:00:00;949.7;940.875;913.969911509505;-35.73008849049506;-3.7622500253232665;-26.905088490495018;-2.8595816118501416;8.825000000000045;0.9379566892520309;1758636000
2025-09-23 15:00:00;953.0;939.85;934.308269038786;-18.691730961214034;-1.961356868962648;-5.541730961214057;-0.5896399384172003;13.149999999999977;1.3991594403362213;1758639600
2025-09-23 16:00:00;957.0;921.575;922.9266495470348;-34.0733504529652;-3.560433694144744;1.3516495470347536;0.14666734091471162;35.424999999999955;3.8439627811084236;1758643200
2025-09-23 17:00:00;958.2;919.4;907.0143409573252;-51.18565904267484;-5.341855462604346;-12.385659042674774;-1.3471458606346285;38.80000000000007;4.220143571894721;1758646800
2025-09-23 18:00:00;912.4;915.65;904.4973603248404;-7.9026396751595485;-0.8661376233186704;-11.152639675159548;-1.218002476400322;-3.25;-0.3549391142903948;1758650400
2025-09-23 19:00:00;863.2;836.725;863.1154695564712;-0.08453044352881989;-0.009792683448658466;26.390469556471203;3.1540194874625715;26.475000000000023;3.1641220233649077;1758654000
2025-09-23 20:00:00;779.1;771.95;785.4518101960069;6.351810196006909;0.8152753428323589;13.501810196006886;1.7490524251579618;7.149999999999977;0.9262257918258925;1758657600
2025-09-23 21:00:00;733.3;727.2;786.1220922748333;52.82209227483338;7.203340007477619;58.92209227483329;8.102597947584334;6.099999999999909;0.8388338833883263;1758661200
2025-09-23 22:00:00;705.3;680.275;756.421235446927;51.12123544692702;7.248154749316181;76.146235446927;11.193449038539855;25.024999999999977;3.6786593656976927;1758664800
2025-09-23 23:00:00;704.7;669.55;734.8316250652122;30.13162506521212;4.275808864085727;65.28162506521221;9.750074686761588;35.15000000000009;5.249794638189843;1758668400
2025-09-24 00:00:00;704.5;665.55;753.461088506245;48.961088506245005;6.9497641598644435;87.91108850624505;13.208787995829773;38.950000000000045;5.852302606866509;1758672000
2025-09-24 01:00:00;710.9;673.95;758.6733478800131;47.77334788001315;6.720122081869905;84.72334788001308;12.571162234589076;36.94999999999993;5.482602566955995;1758675600
2025-09-24 02:00:00;715.5;694.975;777.9332940666424;62.43329406664236;8.72582726298286;82.95829406664234;11.936874573422402;20.524999999999977;2.953343645454869;1758679200
2025-09-24 03:00:00;830.3;796.95;898.3325496086006;68.03254960860068;8.193731134361157;101.38254960860058;12.721318728728349;33.34999999999991;4.184704184704173;1758682800
2025-09-24 04:00:00;958.5;871.1;1033.549317619911;75.04931761991111;7.829871426177476;162.44931761991108;18.64875647111825;87.39999999999998;10.033291240959704;1758686400
2025-09-24 05:00:00;960.8;935.15;1094.8754663349278;134.0754663349278;13.954565605217299;159.72546633492777;17.0801974373018;25.649999999999977;2.7428754745228017;1758690000
2025-09-24 06:00:00;849.8;982.6;1079.0717669089406;229.27176690894066;26.979497165090688;96.4717669089406;9.818010066043211;-132.80000000000007;-13.515163851007538;1758693600
2025-09-24 07:00:00;725.2;928.725;1065.0975243478106;339.89752434781053;46.86948763759108;136.37252434781055;14.683843371052847;-203.52499999999998;-21.91445260976069;1758697200
2025-09-24 08:00:00;765.6;884.425;1099.5361306825569;333.93613068255684;43.61757192823365;215.1111306825569;24.322144973576833;-118.82499999999993;-13.435282810865809;1758700800
2025-09-24 09:00:00;748.5;870.225;1082.6233581535494;334.12335815354936;44.639059205551014;212.39835815354934;24.407292154735767;-121.72500000000002;-13.987761785745068;1758704400
2025-09-24 10:00:00;706.7;866.65;1105.0083354536882;398.3083354536882;56.36172852040303;238.35833545368826;27.503413771844258;-159.94999999999993;-18.456124156233766;1758708000
2025-09-24 11:00:00;660.0;897.825;1048.2141674839834;388.2141674839834;58.82032840666415;150.38916748398333;16.75038760159088;-237.82500000000005;-26.48901511987303;1758711600
2025-09-24 12:00:00;684.8;890.475;1001.9838475223122;317.18384752231225;46.31773474332831;111.50884752231218;12.522400687533302;-205.67500000000007;-23.09722339200989;1758715200
2025-09-24 13:00:00;698.3;908.65;964.7463750958036;266.44637509580366;38.156433495031315;56.09637509580364;6.173595454333752;-210.35000000000002;-23.149727617894683;1758718800
2025-09-24 14:00:00;775.8;858.25;971.6606887581352;195.8606887581352;25.246286253948856;113.41068875813517;13.214178707618428;-82.45000000000005;-9.606757937663856;1758722400
2025-09-24 15:00:00;883.9;876.35;988.3997247223538;104.49972472235379;11.82257322348159;112.04972472235374;12.785955921989359;7.5499999999999545;0.8615279283391287;1758726000
2025-09-24 16:00:00;937.1;879.825;1011.8782712067576;74.77827120675761;7.979753623600214;132.05327120675759;15.009038298156744;57.27499999999998;6.509817293211716;1758729600
2025-09-24 17:00:00;940.8;888.2;1010.6655376212502;69.86553762125027;7.42618384579616;122.46553762125018;13.788058727904772;52.59999999999991;5.922089619455067;1758733200
2025-09-24 18:00:00;919.1;888.275;999.1689681273205;80.06896812732043;8.711670996335592;110.89396812732048;12.4841933103285;30.825000000000045;3.4702091131687873;1758736800
2025-09-24 19:00:00;866.0;844.3;938.5639725327748;72.56397253277476;8.379211608865445;94.2639725327748;11.164748612196473;21.700000000000045;2.570176477555377;1758740400
