datetime_hour;Ajatempel (UTC);Tarbimine;consumption_hourly;elering_forecast;our_day;src
2025-09-26 19:00:00;1758913200;825.7;884.3168052119266;789.225;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-26 20:00:00;1758916800;777.4;820.806309168433;749.925;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-26 21:00:00;1758920400;738.6;658.5907356416549;707.35;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-26 22:00:00;1758924000;701.8;635.9877325297334;618.05;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-26 23:00:00;1758927600;700.0;614.7829403413498;650.375;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 00:00:00;1758931200;661.4;602.2021143450504;606.7;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 01:00:00;1758934800;658.7;600.9222234070448;619.65;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 02:00:00;1758938400;670.0;607.8518553053573;626.35;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 03:00:00;1758942000;686.4;627.9217800995858;630.6;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 04:00:00;1758945600;736.7;674.520028790829;573.075;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 05:00:00;1758949200;764.2;728.6379423499055;621.45;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 06:00:00;1758952800;685.7;792.0896875039105;615.2;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 07:00:00;1758956400;720.3;818.2773537788099;668.975;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 08:00:00;1758960000;583.5;846.2444650191436;675.4;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 09:00:00;1758963600;569.9;876.5218580129296;625.425;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 10:00:00;1758967200;515.4;865.4899314040989;605.4;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 11:00:00;1758970800;412.3;828.3315631240656;603.675;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 12:00:00;1758974400;475.3;816.6924300521683;623.025;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 13:00:00;1758978000;507.7;782.9388668043891;623.225;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 14:00:00;1758981600;643.0;766.6061963304543;700.975;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 15:00:00;1758985200;750.1;762.1676803649482;708.05;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 16:00:00;1758988800;824.4;774.2455096240874;712.55;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 17:00:00;1758992400;833.6;769.8495315992678;655.075;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 18:00:00;1758996000;819.2;757.6924453811134;717.275;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 19:00:00;1758999600;778.9;719.4489877161566;729.1;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 20:00:00;1759003200;734.8;675.5261404739463;690.55;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 21:00:00;1759006800;700.1;678.6062695563953;661.325;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 22:00:00;1759010400;664.2;644.0090565954843;661.125;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-27 23:00:00;1759014000;658.7;624.4627401909366;648.85;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 00:00:00;1759017600;655.3;615.0275885916368;646.2;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 01:00:00;1759021200;660.1;614.6699007785712;639.775;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 02:00:00;1759024800;668.9;617.0821596423224;646.575;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 03:00:00;1759028400;683.6;637.3440218728925;672.65;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 04:00:00;1759032000;803.8;693.5068801650065;707.75;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 05:00:00;1759035600;851.8;752.5715775096311;765.325;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 06:00:00;1759039200;787.2;803.3051840982423;793.95;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 07:00:00;1759042800;699.8;846.8740234641125;767.875;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 08:00:00;1759046400;686.0;810.3840403431981;735.475;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 09:00:00;1759050000;795.0;783.2102328547393;714.4;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 10:00:00;1759053600;790.4;813.8338206510215;741.55;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 11:00:00;1759057200;750.9;800.5531671638415;759.825;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 12:00:00;1759060800;646.1;759.9878799029959;790.0;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 13:00:00;1759064400;584.2;769.5700343929224;794.9;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 14:00:00;1759068000;701.5;769.1070635302526;848.275;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 15:00:00;1759071600;826.6;788.5490253163427;858.525;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 16:00:00;1759075200;901.2;819.4186427543947;865.15;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 17:00:00;1759078800;917.4;820.1087982150335;870.475;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 18:00:00;1759082400;871.7;811.5147040050978;844.475;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 19:00:00;1759086000;807.2;764.2221671381244;776.725;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 20:00:00;1759089600;747.3;709.4010212668043;716.275;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 21:00:00;1759093200;726.3;743.0297681744106;689.125;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 22:00:00;1759096800;701.4;703.8519946733146;696.0;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-28 23:00:00;1759100400;680.1;691.3284232578272;684.75;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 00:00:00;1759104000;676.5;687.9504461875352;682.875;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 01:00:00;1759107600;691.5;693.7838432842855;692.9;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 02:00:00;1759111200;737.1;722.2785798857167;722.125;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 03:00:00;1759114800;846.9;816.1198598761915;816.525;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 04:00:00;1759118400;1029.8;956.7583016512516;908.025;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 05:00:00;1759122000;1031.6;1059.1067205590791;965.375;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 06:00:00;1759125600;883.3;1113.0902003765138;1009.65;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 07:00:00;1759129200;707.3;1140.4966455224226;989.2;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 08:00:00;1759132800;657.4;1121.9907798291165;924.225;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 09:00:00;1759136400;719.8;1132.5260013347415;916.875;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 10:00:00;1759140000;658.7;1134.34538823539;933.05;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 11:00:00;1759143600;576.2;1113.4687324245847;911.65;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 12:00:00;1759147200;577.8;1065.8382079187943;919.225;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 13:00:00;1759150800;620.3;992.9020524111278;908.55;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 14:00:00;1759154400;790.0;973.4441193606256;913.175;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 15:00:00;1759158000;902.5;979.1918549605616;895.45;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 16:00:00;1759161600;949.1;980.0022525836578;951.475;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 17:00:00;1759165200;969.8;965.646057835836;948.0;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 18:00:00;1759168800;970.1;948.3812285020374;972.575;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 19:00:00;1759172400;900.3;893.2365032292121;882.2;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 20:00:00;1759176000;836.1;820.8120379257682;834.875;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 21:00:00;1759179600;803.6;772.6700256785477;802.925;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 22:00:00;1759183200;778.1;739.6789956385139;754.2;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-29 23:00:00;1759186800;776.4;715.7002145900497;715.175;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 00:00:00;1759190400;757.4;705.7439682171878;726.55;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 01:00:00;1759194000;780.3;711.0574387606478;742.75;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 02:00:00;1759197600;784.0;744.7925045215732;766.05;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 03:00:00;1759201200;897.2;852.1531766133378;844.3;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 04:00:00;1759204800;1099.4;999.105743393554;944.125;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 05:00:00;1759208400;1158.6;1085.4074141710971;962.45;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 06:00:00;1759212000;1198.8;1084.347333285589;1035.15;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 07:00:00;1759215600;1090.5;1070.8839827119602;1032.075;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 08:00:00;1759219200;982.7;1065.4013411859362;997.85;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 09:00:00;1759222800;910.8;1084.4240307319196;965.0;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 10:00:00;1759226400;938.0;1108.149430247474;893.1;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 11:00:00;1759230000;885.8;1087.0257480259784;901.9;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 12:00:00;1759233600;894.1;1032.376235941232;910.4;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 13:00:00;1759237200;951.4;987.3047892750368;909.075;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 14:00:00;1759240800;975.7;985.9203461019856;920.525;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 15:00:00;1759244400;963.6;994.70646356309;943.45;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 16:00:00;1759248000;994.3;981.253116767588;926.075;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 17:00:00;1759251600;982.9;971.3301450082744;922.4;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 18:00:00;1759255200;955.3;958.6271237786108;883.35;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 19:00:00;1759258800;871.3;907.829871049379;816.1;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 20:00:00;1759262400;820.6;825.7705607414376;747.975;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 21:00:00;1759266000;798.3;809.9596467456976;704.025;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 22:00:00;1759269600;753.1;775.8425204912322;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-09-30 23:00:00;1759273200;744.2;758.4755105965806;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 00:00:00;1759276800;759.0;754.6177257163258;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 01:00:00;1759280400;714.8;761.0674917329733;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 02:00:00;1759284000;758.8;778.6840123477156;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 03:00:00;1759287600;873.8;901.4250756226888;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 04:00:00;1759291200;995.8;1032.6213703188555;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 05:00:00;1759294800;1050.5;1086.4972718932738;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 06:00:00;1759298400;953.0;1046.30023859921;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 07:00:00;1759302000;834.7;997.2435442239084;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 08:00:00;1759305600;763.2;1019.7466959138806;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 09:00:00;1759309200;749.9;995.0246085868848;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 10:00:00;1759312800;695.3;1011.4377137430048;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 11:00:00;1759316400;606.6;955.333876518296;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 12:00:00;1759320000;664.6;922.877988611706;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 13:00:00;1759323600;674.1;891.6980818489221;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 14:00:00;1759327200;850.7;921.2998554208706;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 15:00:00;1759330800;948.1;980.445095858552;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 16:00:00;1759334400;1005.7;1014.1342689628198;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 17:00:00;1759338000;984.5;1018.6542018362732;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 18:00:00;1759341600;948.8;1002.7859763471912;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 19:00:00;1759345200;898.7;939.4166976982456;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 20:00:00;1759348800;828.4;858.7905303648919;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 21:00:00;1759352400;;778.8593136776076;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 22:00:00;1759356000;;739.0427396321444;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-01 23:00:00;1759359600;;724.436960983948;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-02 00:00:00;1759363200;799.6;724.8761936035038;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-02 01:00:00;1759366800;;732.1620438958669;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-02 02:00:00;1759370400;808.5;752.3016082616201;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-02 03:00:00;1759374000;;853.5675589336772;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-02 04:00:00;1759377600;;981.1013283692582;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-02 05:00:00;1759381200;1120.3;1075.0394183264905;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-02 06:00:00;1759384800;;1076.9425278445217;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-02 07:00:00;1759388400;946.0;1057.7418798502983;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-02 08:00:00;1759392000;;1061.7747830973456;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-02 09:00:00;1759395600;;1046.956520056132;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-02 10:00:00;1759399200;;1055.854461426881;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-02 11:00:00;1759402800;;1035.0728631531513;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-02 12:00:00;1759406400;;1004.5757279199408;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-02 13:00:00;1759410000;;981.3334364897728;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-02 14:00:00;1759413600;;980.651160440256;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-02 15:00:00;1759417200;;969.7214408180672;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-02 16:00:00;1759420800;;970.1968431481685;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-02 17:00:00;1759424400;;964.9312785467768;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-02 18:00:00;1759428000;;953.3838518231832;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-02 19:00:00;1759431600;;904.883875295763;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
2025-10-02 20:00:00;1759435200;;830.0021844056262;;2025-09-25;forecast_consumption_hourly_next7_tallinn_20250926_20251002.csv
